GF_ID,Year_approx,Year_exact,Month,Day,Lake_name,Glacier_name,GL_ID,LakeDB_ID,G_ID,Lat_lake,Lon_lake,Elev_lake,Lat_impact,Lon_impact,Elev_impact,Impact_type,Lake_type,Transboundary,Repeat,Region_RGI,Region_HiMAP,Country,Province,River_Basin,Driver_lake,Driver_GLOF,Mechanism,Area,Volume,Discharge_water,Discharge_solid,Impact,Lives_total,Lives_male,Lives_female,Lives_disabilities,Injured_total,Injured_male,Injured_female,Injured_disabilities,Displaced_total,Displaced_male,Displaced_female,Displaced_disabilities,Livestock,Residential_destroyed,Commerical_destroyed,Residential_damaged,Commerical_damaged,Infra,Agricultural,Hydropower,Econ_damage,Sat_evidence,Ref_scientific,Ref_scientific_full,Ref_other,Remarks
443,2010,2010,7,NA,NA,Booni Gol,No lake,NA,G072308E36180N,36.194,72.3,3514,36.268,72.238,1990,Observation,Water pocket,Y,N,14_1,8,Pakistan,Chitral,Chitral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(This study),NA,monitoring by AKAH,NA
452,2011,2011,6,24,NA,Central Rimo,GL077605E35421N,"2, 3",G077428E35296N,35.418,77.606,5100,NA,NA,NA,NA,Ice dammed,Y,Y,14_2,9,India,Ladakh,Shyok,Surging glacier,NA,NA,NA,46600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bazai et al., 2021)","Bazai, N.A., Cui, P., Carling, P.A., Wang, H., Hassan, J., Liu, D., Zhang, G., Jin, W., 2021. Increasing glacial lake outburst flood hazard in response to surge glaciers in the Karakoram. Earth-Science Reviews 212, 103432. https://doi.org/10.1016/j.earscirev.2020.103432",NA,"Self-dumping lake filled and drained without any major destruction downstream without any visible glacier surface movement, with a maximum and peak volume before flood 46.6x106 m3 with a lake area 0.987km2"
453,2011,2011,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,NA,Inylchek,NA,NA,Subglacial tunnel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Shangguan et al., 2017)","Shangguan, D., Ding, Y., Liu, S., Xie, Z., Pieczonka, T., Xu, J., Moldobekov, B., 2017. Quick Release of Internal Water Storage in a Glacier Leads to Underestimation of the Hazard Potential of Glacial Lake Outburst Floods From Lake Merzbacher in Central Tian Shan Mountains. Geophysical Research Letters 44, 9786NA9795. https://doi.org/10.1002/2017GL074443",NA,NA
454,2011,2011,6,30,NA,Halji,Ephemeral,NA,G081470E30264N,30.27,81.475,5347,30.219,81.514,3706,Observation,Supraglacial,Y,Y,15_1,11,Nepal,Karnali,Humla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Kropacek et al., 2015)","KropNAcek, J., Neckel, N., Tyrna, B., Holzer, N., Hovden, A., Gourmelen, N., Schneider, C., Buchroithner, M., Hochschild, V., 2015. Repeated glacial lake outburst flood threatening the oldest Buddhist monastery in north-western Nepal. Natural Hazards and Earth System Sciences 15, 2425NA2437. https://doi.org/10.5194/nhess-15-2425-2015",NA,NA
457,2012,2012,NA,NA,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,NA,Inylchek,NA,NA,Subglacial tunnel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Shangguan et al., 2017)","Shangguan, D., Ding, Y., Liu, S., Xie, Z., Pieczonka, T., Xu, J., Moldobekov, B., 2017. Quick Release of Internal Water Storage in a Glacier Leads to Underestimation of the Hazard Potential of Glacial Lake Outburst Floods From Lake Merzbacher in Central Tian Shan Mountains. Geophysical Research Letters 44, 9786NA9795. https://doi.org/10.1002/2017GL074443",NA,NA
455,2012,2012,7,8,Sosot,Sosot,GL073196E36026N,"2, 3, 4",G073197E36026N,36.027,73.196,4485,36.163,73.134,2474,Observation,Moraine dammed,N,Y,14_1,8,Pakistan,Gilgit - Baltistan,Gilgit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Din et al., 2014)","Din, K., Tariq, S., Mahmood, A., Rasul, G., 2014. Temperature and Precipitation: GLOF Triggering Indicators in Gilgit-Baltistan, Pakistan. Pakistan Journal of Meteorology 10, 20.",NA,NA
456,2012,2012,7,31,NA,Teztor,NULL,NA,NULL,42.5366,74.4273,3606,42.58,74.481,2015,Deposit,Moraine dammed,N,Y,13_3,4,Kyrgyzstan,NA,Ala Archa,NA,High temperatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,NA,"(Petrakov et al., 2020)","Petrakov, D.A., Chernomorets, S.S., Viskhadzhieva, K.S., Dokukin, M.D., Savernyuk, E.A., Petrov, M.A., Erokhin, S.A., Tutubalina, O.V., Glazyrin, G.E., Shpuntova, A.M., Stoffel, M., 2020. Putting the poorly documented 1998 GLOF disaster in Shakhimardan River valley (Alay Range, Kyrgyzstan/Uzbekistan) into perspective. Science of The Total Environment 724, 138287. https://doi.org/10.1016/j.scitotenv.2020.138287",NA,NA
460,2013,2013,5,13,NA,Central Rimo,GL077605E35421N,"2, 3",G077428E35296N,35.418,77.606,5100,NA,NA,NA,NA,Ice dammed,Y,Y,14_2,9,India,Ladakh,Shyok,Surging glacier,NA,NA,NA,19600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bazai et al., 2021)","Bazai, N.A., Cui, P., Carling, P.A., Wang, H., Hassan, J., Liu, D., Zhang, G., Jin, W., 2021. Increasing glacial lake outburst flood hazard in response to surge glaciers in the Karakoram. Earth-Science Reviews 212, 103432. https://doi.org/10.1016/j.earscirev.2020.103432",NA,The lake stayed longer than previous lakes but outburst with sudden drainage. Peak volume before flood 19.6x106 m3 with a lake area 0.846km2
458,2013,2013,9,9,Gandukh,Gandukh,GL071128E36474N,"2, 3, 4",G071128E36474N,36.474746,71.128953,4593,36.428243,71.293178,2800,Observation,Moraine dammed,Y,N,14_1,8,Afghanistan,Badakhshan,Sanglich,Glacier melt,Water level rise,Moraine collapse,250000,4000000,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,Farmland destroyed,NA,NA,NA,NA,(This study),NA,monitoring by AKAH,NA
459,2013,2013,8,15,Jeruy,NULL,NULL,NA,G076812E41986N,41.9871,76.8145,3815,42.079135,76.863884,1973,Observation,Moraine dammed,N,N,13_3,4,Kyrgyzstan,NA,NA,NA,NA,Subglacial tunnel,NA,182000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Narama et al., 2010)","Narama, C., Duishonakunov, M., KNANAb, A., Daiyrov, M., Abdrakhmatov, K., 2010. The 24 July 2008 outburst flood at the western Zyndan glacier lake and recent regional changes in glacier lakes of the Teskey Ala-Too range, Tien Shan, Kyrgyzstan. Natural Hazards and Earth System Sciences 10, 647NA659. https://doi.org/10.5194/nhess-10-647-2010",NA,"Bridge collapse and damaged an irrigation channel, a road, many tombs, an agriculture field, and a property fence"
